lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag,0_vesc_id,0_avgMotorCurrent,0_avgInputCurrent,0_dutyCycleNow,0_rpm,0_inpVoltage,0_ampHours,0_ampHoursCharged,0_wattHours,0_wattHoursCharged,0_tachometer,0_tachometerAbs,0_tempMosfet,0_tempMotor,0_pidPos,0_error,1_vesc_id,1_avgMotorCurrent,1_avgInputCurrent,1_dutyCycleNow,1_rpm,1_inpVoltage,1_ampHours,1_ampHoursCharged,1_wattHours,1_wattHoursCharged,1_tachometer,1_tachometerAbs,1_tempMosfet,1_tempMotor,1_pidPos,1_error
47.983219,-1.588722,66.60,10,6,2025,17,30,55,800,1.7,49.58,211.87,-1.56,-89.12,0.01,-0.02,0.00,-0.21,8.36,0.08,-4.06,-24.69,13.25,0.05,-1.43,-0.05,-0.27,9.80,0.13,38,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.983162,-1.588692,66.50,10,6,2025,17,30,56,300,1.7,49.58,212.25,-1.37,-89.25,0.01,-0.04,0.02,0.47,9.66,1.25,-4.06,-23.19,13.75,0.70,-0.14,1.12,-0.23,9.80,0.12,38,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.983067,-1.588638,66.40,10,6,2025,17,30,57,200,1.7,49.04,212.75,-1.12,-89.25,-0.01,-0.02,0.01,-0.02,9.49,0.62,-4.75,-24.37,13.25,0.16,-0.30,0.50,-0.19,9.80,0.12,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.983047,-1.588633,66.40,10,6,2025,17,30,57,300,1.7,48.04,213.75,-1.44,-89.44,0.04,-0.03,-0.01,-0.31,10.71,1.26,-4.06,-24.37,14.19,-0.06,0.90,1.17,-0.25,9.80,0.09,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982998,-1.588612,66.40,10,6,2025,17,30,57,700,1.7,47.54,214.69,-1.87,-89.37,-0.02,-0.02,-0.02,-0.15,8.11,-0.14,-4.06,-23.56,13.25,0.17,-1.68,-0.24,-0.32,9.80,0.09,38,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982952,-1.588585,66.30,10,6,2025,17,30,58,200,1.7,47.54,215.19,-2.12,-89.25,0.08,-0.01,0.01,-0.49,10.04,-0.22,-3.00,-24.37,13.25,-0.13,0.24,-0.33,-0.36,9.79,0.11,38,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982830,-1.588532,66.20,10,6,2025,17,30,59,300,1.7,45.91,216.12,-3.06,-88.75,0.00,-0.01,0.06,-0.77,8.78,-0.60,-2.56,-24.00,13.75,-0.25,-1.00,-0.80,-0.51,9.79,0.20,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982811,-1.588527,66.20,10,6,2025,17,30,59,400,1.9,46.21,215.81,-2.69,-89.12,0.02,0.00,-0.04,-0.59,9.89,2.57,-3.00,-24.00,13.75,-0.12,0.09,2.43,-0.47,9.79,0.14,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982773,-1.588508,66.20,10,6,2025,17,30,59,800,1.7,45.61,215.94,-2.69,-88.94,-0.04,-0.02,0.03,0.34,9.45,-0.80,-3.69,-23.56,14.19,0.80,-0.34,-0.99,-0.46,9.79,0.18,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982716,-1.588485,66.20,10,6,2025,17,31,0,300,1.7,45.34,216.94,-2.56,-89.37,-0.01,-0.05,-0.00,-0.29,9.69,0.69,-3.69,-24.00,13.75,0.15,-0.10,0.59,-0.44,9.79,0.10,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982708,-1.588480,65.90,10,6,2025,17,31,0,400,1.7,45.34,217.94,-1.87,-89.19,-0.01,-0.07,0.01,0.55,7.88,-0.11,-2.56,-24.00,14.19,0.88,-1.91,-0.25,-0.32,9.80,0.14,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982609,-1.588443,65.80,10,6,2025,17,31,1,300,1.7,45.34,220.19,-2.19,-89.06,0.00,-0.07,-0.04,0.47,8.18,-1.12,-1.75,-23.56,15.50,0.85,-1.61,-1.28,-0.38,9.79,0.15,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982567,-1.588430,65.70,10,6,2025,17,31,1,700,1.7,45.34,222.25,-2.50,-88.75,0.02,-0.07,-0.02,0.20,9.90,0.37,-1.50,-23.56,14.56,0.63,0.11,0.16,-0.43,9.79,0.20,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982445,-1.588402,65.40,10,6,2025,17,31,2,800,1.7,44.32,224.44,-2.62,-88.94,-0.00,-0.09,-0.03,0.23,10.57,1.90,-1.19,-23.19,15.00,0.92,0.46,0.27,-0.45,9.79,0.17,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982437,-1.588400,65.40,10,6,2025,17,31,2,900,1.7,44.28,226.12,-2.62,-89.37,0.01,-0.08,0.09,0.45,10.57,0.58,-1.50,-24.37,14.56,0.91,0.77,0.48,-0.44,9.79,0.09,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982388,-1.588392,65.40,10,6,2025,17,31,3,300,1.7,43.73,226.50,-1.12,-89.19,-0.00,-0.06,0.04,0.12,8.90,-0.16,-1.19,-23.19,15.00,0.72,-1.09,-0.29,-0.19,9.80,0.13,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982342,-1.588385,65.30,10,6,2025,17,31,3,800,1.7,43.73,227.69,-0.81,-88.50,-0.06,-0.07,-0.03,0.28,9.45,0.54,-1.75,-24.37,15.69,0.68,-0.14,0.41,-0.14,9.80,0.25,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982235,-1.588377,65.10,10,6,2025,17,31,4,700,1.7,43.30,230.25,-2.06,-88.62,-0.03,-0.05,-0.05,0.60,8.59,-0.01,-0.37,-24.50,14.56,0.95,-1.85,0.23,-0.36,9.79,0.22,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982227,-1.588377,65.10,10,6,2025,17,31,4,800,1.7,43.41,232.69,-3.06,-88.06,-0.00,-0.05,-0.05,0.01,9.52,-1.34,1.75,-24.06,15.00,0.54,-0.26,-1.66,-0.53,9.78,0.32,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982178,-1.588377,65.10,10,6,2025,17,31,5,200,1.7,43.56,234.19,-3.31,-88.50,0.02,-0.04,-0.01,-0.84,9.87,-1.47,1.06,-23.69,15.00,-0.27,0.09,-1.73,-0.56,9.78,0.25,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982128,-1.588377,64.90,10,6,2025,17,31,5,700,1.7,43.56,234.75,-3.44,-88.19,-0.03,-0.00,0.00,-0.34,10.01,0.30,2.19,-23.69,14.19,-0.49,0.44,1.64,-0.59,9.78,0.30,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.982006,-1.588382,64.80,10,6,2025,17,31,6,800,1.9,44.04,234.50,-3.56,-88.50,0.03,0.03,0.00,-0.81,8.73,-1.60,2.19,-23.00,15.00,-0.20,-1.04,-1.85,-0.61,9.78,0.25,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981998,-1.588383,64.80,10,6,2025,17,31,6,900,1.7,44.36,233.87,-3.94,-88.31,-0.01,0.06,-0.02,-1.94,8.68,-0.21,1.75,-23.25,14.19,-1.26,-1.08,-0.49,-0.68,9.77,0.28,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981949,-1.588383,64.80,10,6,2025,17,31,7,300,1.7,44.52,231.75,-4.19,-88.50,-0.00,0.15,-0.00,-1.81,10.06,0.34,1.06,-24.50,14.56,-1.09,0.28,0.09,-0.72,9.77,0.25,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981892,-1.588382,64.70,10,6,2025,17,31,7,800,1.7,44.52,229.94,-5.44,-89.87,0.03,0.12,-0.07,-2.57,8.98,0.00,1.50,-22.56,15.50,-1.41,-0.32,0.00,-0.94,9.76,0.01,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981796,-1.588368,64.70,10,6,2025,17,31,8,700,1.7,44.82,226.12,-4.00,-89.50,0.04,0.03,0.03,-0.86,10.29,0.00,0.69,-23.25,15.38,-0.18,0.51,-0.07,-0.68,9.78,0.07,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981777,-1.588367,64.70,10,6,2025,17,31,8,800,1.7,44.89,225.37,-1.94,-90.50,-0.03,-0.16,0.07,0.13,8.42,0.41,-0.69,-23.06,14.06,0.47,-1.37,0.49,-0.33,9.80,-0.08,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981739,-1.588357,64.70,10,6,2025,17,31,9,200,1.7,44.69,228.81,-3.12,-90.12,-0.13,0.09,-0.09,0.12,7.40,1.43,-2.19,-28.56,16.06,0.66,-2.38,1.45,-0.54,9.79,-0.01,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981682,-1.588348,64.80,10,6,2025,17,31,9,700,1.7,44.69,230.37,-3.44,-89.50,-0.04,-0.04,0.01,-0.42,9.04,0.21,-1.56,-29.69,16.87,0.16,-0.74,0.12,-0.59,9.78,0.08,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981552,-1.588342,64.80,10,6,2025,17,31,10,800,1.7,45.19,231.75,-4.00,-88.94,0.01,-0.02,0.01,-1.16,8.30,-0.08,-1.87,-30.00,15.19,-0.47,-1.47,-0.25,-0.68,9.78,0.17,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981544,-1.588342,64.80,10,6,2025,17,31,10,900,1.7,45.65,232.50,-4.44,-89.06,-0.00,-0.01,-0.07,0.31,9.13,2.71,-1.56,-30.69,16.50,1.09,-0.63,2.56,-0.77,9.77,0.15,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981503,-1.588340,64.80,10,6,2025,17,31,11,300,1.8,45.67,234.81,-6.50,-89.62,0.08,-0.01,-0.06,-0.21,8.88,-1.14,-0.06,-28.87,17.75,0.89,-0.85,-1.21,-1.11,9.74,0.06,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981445,-1.588340,64.80,10,6,2025,17,31,11,800,1.8,45.84,235.25,-6.44,-89.75,-0.06,-0.01,0.05,-1.58,8.16,0.48,-0.50,-29.25,17.25,-0.48,-1.57,0.45,-1.10,9.74,0.03,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981380,-1.588340,64.80,10,6,2025,17,31,12,300,1.8,45.82,235.37,-6.75,-89.00,-0.05,0.01,-0.03,-0.84,10.53,2.50,0.56,-29.69,16.87,0.30,0.79,2.34,-1.15,9.73,0.16,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981323,-1.588340,64.80,10,6,2025,17,31,12,800,1.8,45.82,234.62,-5.81,-90.31,0.01,0.01,-0.02,-0.75,9.29,0.54,-0.06,-28.87,18.56,0.24,-0.45,0.60,-1.00,9.75,-0.05,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981224,-1.588340,64.80,10,6,2025,17,31,13,700,1.7,45.30,234.00,-5.50,-90.12,0.02,0.01,0.01,-0.75,10.60,-2.15,-1.56,-29.69,16.87,-0.26,0.58,1.98,-0.94,9.76,-0.03,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981209,-1.588340,65.00,10,6,2025,17,31,13,800,1.7,45.30,233.69,-5.25,-90.12,0.00,0.01,-0.01,-1.26,10.53,-0.16,-0.88,-28.87,15.56,-0.31,0.49,0.81,-0.89,9.76,-0.02,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981113,-1.588337,65.10,10,6,2025,17,31,14,700,1.9,45.24,233.50,-5.00,-90.31,-0.00,-0.01,0.01,-1.13,10.11,0.52,-1.25,-29.69,16.87,-0.27,0.34,0.58,-0.86,9.76,-0.05,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981102,-1.588337,65.10,10,6,2025,17,31,14,800,1.7,44.97,233.12,-4.62,-90.50,-0.01,0.01,-0.01,-0.98,10.58,1.23,-0.06,-30.00,16.87,-0.19,0.80,1.31,-0.79,9.77,-0.08,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981056,-1.588335,65.10,10,6,2025,17,31,15,200,1.9,44.82,233.31,-4.87,-90.62,-0.02,0.01,-0.01,-1.19,9.82,-0.72,-0.88,-29.25,17.75,-0.36,0.05,-0.61,-0.83,9.77,-0.11,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.981007,-1.588332,65.10,10,6,2025,17,31,15,700,1.7,44.63,233.25,-4.81,-90.56,0.03,0.01,0.04,-0.88,7.94,-2.54,-0.88,-29.69,16.87,-0.05,-1.82,-2.44,-0.82,9.77,-0.09,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980949,-1.588328,65.10,10,6,2025,17,31,16,200,1.7,44.34,233.31,-5.06,-90.69,0.00,0.01,0.01,-0.81,8.51,0.29,-0.50,-28.87,18.06,-0.49,-1.83,0.30,-0.87,9.76,-0.12,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980907,-1.588325,65.10,10,6,2025,17,31,16,600,1.7,43.60,233.06,-5.12,-90.62,-0.03,0.01,-0.00,-1.69,9.94,0.45,-1.25,-28.19,16.06,-0.03,-0.42,1.76,-0.88,9.76,-0.11,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980892,-1.588323,65.50,10,6,2025,17,31,16,700,1.7,43.60,232.44,-5.06,-91.00,0.03,0.03,0.02,-1.33,8.98,0.23,-1.25,-28.19,17.25,-0.46,-0.77,0.41,-0.86,9.76,-0.17,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980755,-1.588310,66.00,10,6,2025,17,31,18,100,1.7,43.60,231.62,-4.81,-91.25,0.04,0.02,0.00,-0.41,8.77,2.84,-2.69,-28.50,17.75,0.40,-0.99,3.07,-0.82,9.76,-0.22,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980736,-1.588308,66.00,10,6,2025,17,31,18,200,1.7,38.00,231.19,-4.62,-91.37,0.01,0.01,0.01,-1.02,9.82,0.59,-1.87,-28.19,16.87,-0.31,-0.41,1.43,-0.79,9.77,-0.23,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980705,-1.588305,66.00,10,6,2025,17,31,18,600,1.7,35.04,230.94,-4.44,-91.50,0.02,0.01,0.02,-0.70,8.34,1.27,-2.69,-27.75,16.87,0.05,-1.42,1.53,-0.76,9.77,-0.26,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980663,-1.588300,66.30,10,6,2025,17,31,19,100,1.7,35.04,230.94,-4.37,-91.69,-0.01,-0.01,-0.02,-0.39,9.77,1.68,-2.69,-27.37,17.25,0.36,0.00,1.97,-0.75,9.77,-0.28,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980598,-1.588292,66.60,10,6,2025,17,31,20,0,1.7,31.72,231.25,-4.44,-91.81,0.00,-0.02,0.01,-0.53,9.19,-0.09,-2.00,-28.19,18.06,0.23,-0.57,0.22,-0.76,9.77,-0.31,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980591,-1.588292,66.70,10,6,2025,17,31,20,100,1.7,31.72,231.87,-4.56,-91.94,0.05,-0.02,-0.02,-0.62,9.10,1.14,-2.69,-28.50,18.06,0.16,-0.66,1.47,-0.78,9.76,-0.33,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980568,-1.588290,66.70,10,6,2025,17,31,20,500,1.7,25.74,233.50,-5.25,-94.81,0.15,-0.02,0.00,-1.01,8.04,0.23,-2.25,-27.37,20.19,-0.10,-1.68,1.07,-0.90,9.72,-0.83,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980534,-1.588288,66.70,10,6,2025,17,31,21,0,1.7,24.76,233.44,-4.81,-92.25,-0.01,-0.01,-0.00,-1.38,13.01,-0.02,-1.25,-27.87,19.06,0.39,1.58,1.34,-0.83,9.76,-0.39,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980526,-1.588287,67.10,10,6,2025,17,31,21,100,1.7,24.76,233.37,-5.25,-92.56,0.05,0.05,-0.02,-1.49,7.27,-0.71,-2.00,-28.56,19.06,-0.59,-2.48,-0.27,-0.90,9.75,-0.43,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980469,-1.588283,67.50,10,6,2025,17,31,22,0,1.7,24.76,232.06,-5.75,-92.56,-0.06,0.12,-0.03,-1.99,9.31,-1.00,-2.25,-28.25,18.19,-1.00,-0.43,-0.56,-0.98,9.74,-0.43,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980434,-1.588280,67.60,10,6,2025,17,31,22,400,1.7,24.76,228.19,-5.19,-90.56,-0.23,0.14,0.08,-1.22,8.52,1.75,-3.06,-28.56,16.50,-0.34,-1.23,1.83,-0.88,9.76,-0.08,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980362,-1.588263,68.10,10,6,2025,17,31,23,500,1.7,27.41,224.00,-4.44,-92.19,-0.11,0.11,0.00,-1.80,8.46,0.30,-4.56,-28.00,18.56,-1.04,-1.29,0.68,-0.76,9.76,-0.37,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980354,-1.588262,68.10,10,6,2025,17,31,23,600,1.7,28.45,220.94,-4.00,-92.06,-0.04,0.05,0.02,-1.75,11.12,-1.72,-5.69,-28.00,18.06,-1.06,1.35,-1.36,-0.68,9.77,-0.36,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980331,-1.588250,68.10,10,6,2025,17,31,24,0,1.7,28.85,220.56,-3.50,-92.12,0.03,-0.04,-0.01,-0.52,7.96,-0.68,-6.37,-27.25,16.50,0.78,0.34,0.46,-0.60,9.78,-0.36,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980297,-1.588237,68.60,10,6,2025,17,31,24,500,1.7,28.85,221.81,-3.50,-92.19,0.01,-0.05,0.02,-0.25,9.28,-0.07,-5.69,-27.56,16.50,0.34,-0.49,0.30,-0.60,9.78,-0.37,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980232,-1.588213,68.90,10,6,2025,17,31,25,400,1.7,29.58,223.25,-3.19,-91.81,-0.01,-0.08,0.02,0.10,9.40,-0.31,-5.25,-28.37,16.06,0.57,-0.10,0.22,-0.54,9.78,-0.30,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980225,-1.588210,68.90,10,6,2025,17,31,25,500,1.7,29.80,225.50,-3.37,-91.25,-0.04,-0.07,-0.02,0.31,9.73,0.94,-5.69,-28.69,17.75,0.46,-1.39,-0.42,-0.58,9.78,-0.21,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980190,-1.588202,68.90,10,6,2025,17,31,25,900,1.7,29.15,227.19,-4.12,-90.94,-0.02,-0.02,-0.02,-0.49,9.58,0.88,-3.75,-27.25,16.50,0.39,-0.72,-0.31,-0.71,9.77,-0.17,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980160,-1.588193,69.30,10,6,2025,17,31,26,400,1.7,29.15,227.81,-4.25,-91.00,0.00,-0.02,0.00,-0.36,10.25,0.73,-3.37,-28.69,16.87,0.37,0.47,0.91,-0.73,9.77,-0.17,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980095,-1.588177,69.60,10,6,2025,17,31,27,500,1.7,24.96,228.56,-4.81,-90.62,-0.02,0.05,-0.04,-0.73,9.38,0.40,-3.75,-28.00,17.75,-0.20,-0.05,1.92,-0.83,9.77,-0.11,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980087,-1.588175,69.60,10,6,2025,17,31,27,600,1.7,24.98,227.00,-4.94,-91.25,-0.09,0.06,0.07,-2.20,12.15,1.60,-4.19,-28.69,18.06,-1.35,2.38,1.82,-0.84,9.76,-0.21,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980061,-1.588168,69.60,10,6,2025,17,31,28,0,1.7,24.45,224.62,-4.31,-91.31,0.07,0.06,-0.01,-1.51,7.44,-2.73,-4.75,-28.37,17.25,0.01,-0.66,0.32,-0.73,9.77,-0.22,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.980030,-1.588158,70.00,10,6,2025,17,31,28,500,1.7,24.45,223.31,-4.12,-90.81,0.07,0.02,-0.02,0.29,9.02,0.15,-6.00,-28.69,17.25,1.00,-0.75,0.29,-0.70,9.78,-0.14,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979980,-1.588135,70.20,10,6,2025,17,31,29,400,1.7,24.95,223.94,-5.00,-89.75,-0.03,-0.01,-0.01,-0.53,10.58,2.33,-5.19,-28.69,16.06,-0.97,0.93,1.31,-0.86,9.76,0.04,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979973,-1.588133,70.20,10,6,2025,17,31,29,500,1.9,26.41,224.62,-5.69,-90.12,-0.05,-0.00,0.03,-0.90,10.54,2.73,-5.19,-28.50,15.56,0.50,0.48,0.87,-0.97,9.75,-0.02,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.979939,-1.588123,70.20,10,6,2025,17,31,29,900,1.9,26.04,225.12,-6.12,-89.81,-0.00,-0.01,0.03,-1.27,9.56,1.26,-5.19,-28.06,15.56,-0.13,0.38,0.09,-1.05,9.74,0.02,39,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
