lat,long,height,day,month,year,hour,minute,second,millis,pdop,speed_kmh,ori_x,ori_y,ori_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,temp,cal_sys,cal_gyro,cal_accel,cal_mag
47.987556,-1.542022,69.30,24,5,2025,14,51,17,700,1.6,52.91,95.25,-3.69,-21.50,-0.02,0.12,0.03,-1.05,2.89,8.73,11.69,6.38,2.38,-0.27,0.55,0.13,-0.64,3.59,9.10,34,0,3,1,0
47.987583,-1.542013,69.30,24,5,2025,14,51,17,900,1.6,54.06,94.81,-4.00,-21.50,-0.08,0.01,0.06,-1.09,1.38,10.16,11.69,6.38,2.50,-0.41,-2.18,1.05,-0.68,3.57,9.10,34,0,3,1,0
47.987598,-1.542010,69.30,24,5,2025,14,51,18,0,1.6,54.06,94.38,-4.00,-21.94,-0.01,-0.03,0.06,-1.00,4.22,9.71,10.50,6.88,2.88,-0.31,0.57,0.63,-0.68,3.65,9.07,34,0,3,1,0
47.987614,-1.542007,69.30,24,5,2025,14,51,18,100,1.6,54.04,94.00,-3.69,-22.12,0.05,-0.02,0.06,-1.77,4.56,7.04,11.38,7.25,2.75,-0.88,0.07,-1.13,-0.62,3.69,9.06,34,0,3,1,0
47.987637,-1.542000,69.30,24,5,2025,14,51,18,300,1.6,54.71,93.69,-3.31,-21.62,-0.09,-0.02,0.04,-0.93,2.95,9.68,8.50,7.38,3.56,-0.36,-0.65,0.58,-0.56,3.60,9.10,34,0,3,1,0
47.987648,-1.541997,69.30,24,5,2025,14,51,18,400,1.6,54.71,93.44,-3.19,-21.44,0.03,0.06,0.01,-0.04,3.32,10.56,10.88,7.38,1.88,0.50,-0.26,1.45,-0.55,3.59,9.10,34,0,3,1,0
47.987663,-1.541993,69.30,24,5,2025,14,51,18,500,1.6,54.62,93.38,-3.62,-22.06,0.03,0.03,0.01,-0.44,3.98,9.39,9.75,5.19,2.69,0.79,0.01,-0.07,-0.62,3.68,9.06,34,0,3,1,0
47.987679,-1.541990,69.30,24,5,2025,14,51,18,600,1.6,54.82,93.31,-3.75,-22.31,0.01,-0.04,0.01,-1.26,4.52,10.21,9.75,4.75,1.75,-0.63,0.80,1.16,-0.63,3.71,9.05,34,0,3,1,0
47.987686,-1.541987,69.40,24,5,2025,14,51,18,700,1.6,54.82,93.38,-3.31,-22.31,-0.01,-0.06,0.01,-1.26,3.31,8.38,9.06,5.69,2.50,-0.15,0.90,0.53,-0.56,3.71,9.05,34,0,3,1,0
47.987736,-1.541977,69.40,24,5,2025,14,51,19,0,1.6,56.43,93.44,-3.00,-22.19,-0.08,0.07,-0.03,-0.57,3.43,7.90,10.50,4.75,1.69,-0.04,-0.26,-1.16,-0.52,3.69,9.06,34,0,3,1,0
47.987743,-1.541973,69.40,24,5,2025,14,51,19,100,1.6,56.43,93.44,-3.00,-21.62,-0.01,-0.01,0.00,0.92,1.89,8.23,10.75,7.19,1.69,0.63,0.31,-1.47,-0.52,3.61,9.10,34,0,3,1,0
47.987759,-1.541970,69.40,24,5,2025,14,51,19,200,1.6,56.97,93.44,-2.88,-21.69,0.06,0.01,-0.00,0.56,4.53,9.63,10.06,5.69,2.00,1.07,0.90,0.53,-0.50,3.63,9.09,34,0,3,1,0
47.987778,-1.541967,69.40,24,5,2025,14,51,19,300,1.6,57.34,93.50,-3.31,-22.00,0.02,0.03,0.01,-0.16,2.96,9.12,10.50,6.38,1.88,-0.28,1.20,1.66,-0.57,3.67,9.07,34,0,3,1,0
47.987793,-1.541963,69.40,24,5,2025,14,51,19,400,1.6,57.39,93.50,-3.56,-22.31,0.02,0.06,-0.01,0.14,3.98,9.16,9.56,6.19,3.19,0.67,0.44,-1.05,-0.61,3.72,9.05,34,0,3,1,0
47.987801,-1.541960,69.40,24,5,2025,14,51,19,500,1.6,57.39,93.44,-3.75,-22.25,-0.02,0.03,-0.00,-0.01,3.10,6.32,11.38,7.25,2.75,0.00,-0.06,-1.98,-0.65,3.70,9.05,34,0,3,1,0
47.987850,-1.541950,69.40,24,5,2025,14,51,19,800,1.6,58.84,93.38,-3.50,-21.81,-0.06,-0.04,0.01,-0.75,4.32,11.33,7.56,5.75,2.25,-0.16,0.69,2.24,-0.59,3.63,9.09,34,0,3,1,0
47.987858,-1.541947,69.50,24,5,2025,14,51,19,900,1.6,58.84,93.38,-3.19,-21.75,0.10,-0.03,0.01,-0.18,2.99,9.06,10.56,5.38,1.50,0.51,-1.32,-0.79,-0.55,3.64,9.08,34,0,3,1,0
47.987873,-1.541943,69.50,24,5,2025,14,51,20,0,1.6,58.78,93.44,-3.75,-22.12,0.05,0.13,-0.03,-0.44,4.26,6.82,9.06,4.56,1.50,0.22,0.56,-2.22,-0.66,3.69,9.05,34,0,3,1,0
47.987892,-1.541940,69.50,24,5,2025,14,51,20,100,1.6,58.95,93.38,-4.06,-21.94,-0.01,-0.05,0.03,-0.07,3.94,9.48,11.75,6.06,1.06,0.62,0.28,0.41,-0.69,3.66,9.07,34,0,3,1,0
47.987907,-1.541935,69.50,24,5,2025,14,51,20,200,1.6,59.39,93.44,-3.81,-22.00,0.14,-0.05,0.00,-0.53,3.32,9.75,10.25,6.75,1.06,0.11,-0.35,0.68,-0.65,3.67,9.06,34,0,3,1,0
47.987923,-1.541932,69.50,24,5,2025,14,51,20,300,1.6,59.39,93.50,-3.62,-22.56,0.11,0.05,-0.03,0.40,3.52,8.03,10.25,5.25,1.75,0.65,-0.60,-1.73,-0.62,3.76,9.03,34,0,3,1,0
47.987949,-1.541925,69.50,24,5,2025,14,51,20,500,1.6,59.39,93.56,-3.94,-23.00,-0.05,0.01,0.00,-0.18,4.33,7.23,8.75,5.56,1.69,0.49,0.51,-1.77,-0.67,3.81,9.00,34,0,3,1,0
47.987965,-1.541922,69.50,24,5,2025,14,51,20,600,1.6,59.39,93.50,-4.06,-22.12,-0.19,0.00,-0.01,-0.97,3.88,9.59,8.75,6.75,3.25,-0.57,-1.07,0.89,-0.70,3.67,9.06,34,0,3,1,0
47.988003,-1.541910,69.60,24,5,2025,14,51,20,900,1.6,59.86,93.50,-3.94,-22.00,0.06,-0.00,-0.01,-0.52,2.80,9.80,11.25,6.00,0.06,-0.08,-0.50,0.35,-0.67,3.67,9.06,34,0,3,1,0
47.988022,-1.541907,69.60,24,5,2025,14,51,21,0,1.6,60.89,93.56,-3.88,-22.44,0.04,-0.01,0.00,0.06,3.36,7.95,10.88,5.75,1.69,0.73,-0.37,-1.09,-0.67,3.74,9.03,34,0,3,1,0
47.988037,-1.541903,69.60,24,5,2025,14,51,21,100,1.6,60.88,93.56,-4.00,-22.44,-0.03,0.01,-0.01,-0.51,2.51,8.35,9.50,6.06,3.00,0.17,-1.21,-0.68,-0.69,3.73,9.04,34,0,3,1,0
47.988052,-1.541900,69.60,24,5,2025,14,51,21,200,1.6,60.88,93.56,-3.88,-21.94,-0.06,-0.01,-0.00,-0.30,4.00,9.02,9.88,5.75,1.69,0.36,0.34,-0.05,-0.66,3.65,9.07,34,0,3,1,0
47.988071,-1.541895,69.60,24,5,2025,14,51,21,300,1.6,61.34,93.56,-3.62,-22.06,0.09,-0.04,0.01,-0.21,4.08,9.67,9.50,4.50,1.69,0.85,-0.24,0.22,-0.62,3.68,9.06,34,0,3,1,0
47.988102,-1.541888,69.60,24,5,2025,14,51,21,500,1.6,61.54,93.56,-3.75,-22.62,0.04,0.00,0.01,-0.31,2.50,8.49,9.88,5.69,1.56,0.32,-1.26,-0.53,-0.64,3.77,9.02,34,0,3,1,0
47.988117,-1.541885,69.70,24,5,2025,14,51,21,600,1.6,61.54,93.56,-3.75,-22.56,-0.04,0.01,-0.00,-0.51,2.32,8.58,10.56,6.75,0.00,0.13,-1.44,-0.45,-0.65,3.76,9.03,34,0,3,1,0
47.988125,-1.541880,69.70,24,5,2025,14,51,21,700,1.6,61.63,93.50,-3.88,-22.25,0.02,0.01,-0.00,-0.53,4.09,9.39,9.88,6.00,1.75,0.35,-0.50,-0.32,-0.66,3.70,9.05,34,0,3,1,0
47.988159,-1.541873,69.70,24,5,2025,14,51,21,900,1.6,61.63,93.50,-3.88,-22.38,0.07,0.08,-0.02,-0.93,2.56,7.52,9.50,5.00,1.50,-0.54,0.21,0.11,-0.67,3.73,9.04,34,0,3,1,0
47.988194,-1.541865,69.70,24,5,2025,14,51,22,100,1.6,62.62,93.44,-4.00,-22.31,0.03,0.03,-0.00,0.15,2.99,8.13,11.25,5.75,1.50,0.84,-0.72,-0.91,-0.69,3.71,9.04,34,0,3,1,0
47.988209,-1.541862,69.80,24,5,2025,14,51,22,200,1.6,62.62,93.38,-4.19,-22.50,0.05,0.03,-0.01,-1.14,3.02,9.73,9.00,5.00,2.25,-0.42,-0.72,0.70,-0.72,3.74,9.03,34,0,3,1,0
47.988224,-1.541858,69.80,24,5,2025,14,51,22,300,1.6,62.69,93.38,-4.19,-22.56,0.01,0.02,0.00,-0.50,4.05,7.24,9.50,7.19,1.75,0.21,0.30,-1.78,-0.72,3.75,9.03,34,0,3,1,0
47.988239,-1.541853,69.80,24,5,2025,14,51,22,400,1.6,63.17,93.31,-3.81,-22.44,-0.02,-0.05,0.02,-0.57,3.40,9.33,9.38,5.00,2.69,-0.15,-0.39,1.75,-0.65,3.72,9.04,34,0,3,1,0
47.988258,-1.541850,69.80,24,5,2025,14,51,22,500,1.6,63.23,93.31,-3.56,-22.38,0.03,0.03,-0.01,-0.48,1.72,7.52,9.00,5.38,1.06,0.12,-2.00,-1.52,-0.61,3.73,9.04,34,0,3,1,0
47.988266,-1.541847,69.80,24,5,2025,14,51,22,600,1.6,63.23,93.31,-4.00,-22.25,-0.17,-0.05,0.03,-1.35,3.57,10.59,11.69,5.69,1.75,-0.67,-0.14,1.54,-0.68,3.71,9.05,34,0,3,1,0
47.988316,-1.541835,69.90,24,5,2025,14,51,22,900,1.6,63.23,93.38,-3.75,-22.69,0.21,0.17,-0.10,-1.13,2.93,6.14,9.06,5.69,2.25,-0.47,-0.85,-2.86,-0.66,3.79,9.01,34,0,3,1,0
47.988331,-1.541832,69.90,24,5,2025,14,51,23,0,1.6,63.65,93.31,-3.38,-22.12,-0.08,-0.11,0.04,-0.17,3.04,10.78,9.06,6.00,2.69,0.40,-0.64,1.72,-0.57,3.69,9.06,34,0,3,1,0
47.988346,-1.541827,69.90,24,5,2025,14,51,23,100,1.6,64.06,93.38,-3.25,-22.56,0.06,0.02,-0.01,-0.45,2.13,9.43,9.06,4.19,1.56,0.10,-1.62,0.39,-0.55,3.76,9.03,34,0,3,1,0
47.988361,-1.541823,69.90,24,5,2025,14,51,23,200,1.6,64.06,93.38,-3.44,-22.75,-0.09,0.01,-0.00,0.16,3.86,6.83,10.75,6.00,1.56,0.16,-0.31,-0.97,-0.59,3.77,9.03,34,0,3,1,0
47.988380,-1.541820,69.90,24,5,2025,14,51,23,300,1.6,64.04,93.31,-3.25,-21.75,0.04,-0.06,0.01,-0.73,2.71,9.19,10.50,6.75,2.06,-0.18,-0.91,0.10,-0.55,3.63,9.09,34,0,3,1,0
47.988411,-1.541812,69.90,24,5,2025,14,51,23,500,1.6,65.01,93.38,-3.06,-21.81,0.18,-0.07,0.01,-1.09,4.57,11.17,8.00,3.56,1.56,-0.57,0.91,2.08,-0.51,3.65,9.08,34,0,3,1,0
47.988426,-1.541808,70.00,24,5,2025,14,51,23,600,1.6,65.01,93.44,-3.00,-22.88,0.12,0.08,-0.03,0.01,3.64,7.50,8.38,4.25,2.19,0.53,-0.18,-1.50,-0.52,3.82,9.01,34,0,3,1,0
47.988445,-1.541805,70.00,24,5,2025,14,51,23,700,1.6,64.02,93.50,-3.12,-23.25,-0.17,-0.05,0.01,0.02,2.95,7.58,10.75,5.56,0.75,0.56,-0.88,-1.42,-0.53,3.84,9.00,34,0,3,1,0
47.988476,-1.541797,70.00,24,5,2025,14,51,23,900,1.6,64.02,93.38,-2.56,-21.44,-0.13,-0.13,0.04,-1.09,3.03,12.35,7.88,5.88,3.00,-0.57,-0.12,1.56,-0.43,3.58,9.11,34,0,3,1,0
47.988510,-1.541788,70.00,24,5,2025,14,51,24,100,1.6,64.58,93.44,-2.00,-21.81,0.04,0.01,-0.00,0.72,3.78,8.29,8.50,5.38,1.06,1.06,0.14,-0.79,-0.34,3.64,9.09,34,0,3,1,0
47.988525,-1.541785,70.00,24,5,2025,14,51,24,200,1.6,64.58,93.38,-2.31,-22.31,0.25,0.07,-0.01,-0.20,3.84,8.46,10.06,6.06,0.50,0.70,-0.95,-0.55,-0.40,3.73,9.05,34,0,3,1,0
47.988541,-1.541782,70.00,24,5,2025,14,51,24,300,1.6,64.65,93.38,-2.38,-22.81,-0.07,-0.03,0.01,-0.17,3.16,8.25,9.25,5.75,1.25,0.23,-0.63,-0.77,-0.41,3.79,9.03,34,0,3,1,0
47.988560,-1.541777,70.00,24,5,2025,14,51,24,400,1.6,64.45,93.38,-2.56,-22.69,-0.28,-0.11,0.06,0.00,4.64,12.19,9.00,5.00,0.50,0.43,0.88,3.15,-0.43,3.76,9.04,34,0,3,1,0
47.988575,-1.541773,70.00,24,5,2025,14,51,24,500,1.6,65.49,93.31,-2.31,-22.31,0.19,-0.03,0.01,-0.90,5.09,8.77,7.06,4.38,0.06,-0.50,1.34,-0.27,-0.40,3.74,9.05,34,0,3,1,0
47.988590,-1.541768,70.00,24,5,2025,14,51,24,600,1.6,65.49,93.25,-2.50,-22.81,0.03,0.03,-0.00,0.14,3.89,7.72,10.19,5.38,0.50,0.58,0.08,-1.29,-0.43,3.80,9.02,34,0,3,1,0
47.988632,-1.541757,70.10,24,5,2025,14,51,24,900,1.6,65.49,93.19,-2.62,-22.62,-0.21,-0.07,0.04,0.18,2.72,8.39,7.06,5.50,2.19,0.63,-1.04,-0.64,-0.45,3.77,9.04,34,0,3,1,0
47.988655,-1.541753,70.10,24,5,2025,14,51,25,0,1.6,64.69,93.12,-2.06,-22.06,-0.05,-0.12,0.03,-0.30,2.40,10.40,7.50,6.50,2.69,0.04,-1.28,1.32,-0.35,3.68,9.07,34,0,3,1,0
47.988670,-1.541750,70.10,24,5,2025,14,51,25,100,1.6,64.95,93.19,-1.75,-22.69,0.08,0.06,-0.03,-0.40,3.14,6.86,7.75,4.69,1.88,0.99,-1.36,-0.85,-0.30,3.78,9.04,34,0,3,1,0
47.988682,-1.541745,70.10,24,5,2025,14,51,25,200,1.6,64.95,93.19,-1.75,-22.38,-0.04,-0.01,0.00,-0.28,1.52,9.84,7.75,5.88,1.06,0.02,-2.20,0.78,-0.30,3.73,9.06,34,0,3,1,0
47.988697,-1.541742,70.20,24,5,2025,14,51,25,300,1.6,64.63,93.25,-1.94,-22.50,0.05,0.02,-0.01,-0.01,3.10,9.00,9.25,6.56,-0.19,0.77,-1.00,-0.15,-0.33,3.75,9.05,34,0,3,1,0
47.988728,-1.541735,70.20,24,5,2025,14,51,25,500,1.6,64.82,93.31,-2.12,-22.50,-0.06,0.01,-0.00,0.11,3.49,11.57,7.50,4.69,1.88,0.48,-0.24,2.51,-0.37,3.74,9.05,34,0,3,1,0
47.988747,-1.541730,70.30,24,5,2025,14,51,25,600,1.6,64.82,93.31,-2.19,-22.62,-0.03,-0.03,0.00,-0.15,2.44,8.13,7.50,4.69,1.38,0.14,-1.04,-1.66,-0.38,3.77,9.04,34,0,3,1,0
47.988762,-1.541727,70.30,24,5,2025,14,51,25,700,1.6,64.91,93.31,-2.31,-21.88,-0.10,0.01,-0.01,-1.48,3.62,11.66,9.00,6.19,1.06,-1.08,-0.02,2.57,-0.40,3.65,9.09,34,0,3,1,0
47.988792,-1.541718,70.30,24,5,2025,14,51,25,900,1.6,65.10,93.38,-2.19,-22.44,0.10,-0.01,-0.00,0.09,2.62,9.83,8.25,5.06,1.88,0.47,-1.13,0.78,-0.37,3.75,9.05,34,0,3,1,0
47.988811,-1.541715,70.40,24,5,2025,14,51,26,0,1.6,65.10,93.44,-2.25,-23.19,0.02,0.05,-0.01,-0.07,3.69,7.97,8.69,5.88,1.88,0.00,-0.29,0.16,-0.38,3.85,9.00,34,0,3,1,0
47.988827,-1.541712,70.40,24,5,2025,14,51,26,100,1.6,64.86,93.44,-2.50,-22.94,-0.11,0.07,-0.03,-0.42,2.80,6.51,9.00,4.69,1.50,1.20,-1.82,-2.63,-0.44,3.81,9.02,34,0,3,1,0
47.988842,-1.541707,70.40,24,5,2025,14,51,26,200,1.6,64.45,93.44,-2.81,-21.88,-0.05,0.02,-0.00,-0.33,1.75,10.77,8.69,6.19,1.38,0.15,-1.90,1.68,-0.49,3.65,9.08,34,0,3,1,0
47.988857,-1.541703,70.50,24,5,2025,14,51,26,300,1.6,64.45,93.50,-3.12,-22.38,0.29,0.07,-0.03,-0.19,3.97,9.49,11.50,5.69,1.50,0.93,-0.36,1.14,-0.53,3.74,9.04,34,0,3,1,0
47.988907,-1.541690,70.50,24,5,2025,14,51,26,600,1.6,64.26,93.56,-3.62,-23.12,-0.03,0.03,-0.00,0.20,2.10,9.32,7.75,4.06,1.00,0.82,-1.74,0.32,-0.62,3.84,8.99,34,0,3,1,0
47.988926,-1.541687,70.60,24,5,2025,14,51,26,700,1.6,64.26,93.56,-4.00,-23.19,0.03,0.05,-0.02,-0.50,2.33,8.17,8.06,4.19,2.56,0.18,-1.51,-0.82,-0.68,3.85,8.99,34,0,3,1,0
47.988941,-1.541682,70.60,24,5,2025,14,51,26,800,1.6,64.58,93.62,-4.12,-22.69,-0.17,0.00,-0.00,-0.21,2.06,9.30,9.88,4.19,0.50,0.49,-1.69,0.27,-0.70,3.76,9.02,34,0,3,1,0
47.988956,-1.541678,70.60,24,5,2025,14,51,26,900,1.6,65.02,93.62,-4.31,-22.38,-0.07,0.00,0.01,-0.02,2.60,10.95,9.19,4.88,2.06,0.86,-1.68,-0.50,-0.74,3.73,9.03,34,0,3,1,0
47.988972,-1.541673,70.60,24,5,2025,14,51,27,0,1.6,64.89,93.69,-4.75,-22.81,0.00,0.10,-0.04,-0.80,1.98,7.55,10.00,5.25,1.69,0.02,-1.80,-1.44,-0.82,3.79,9.00,34,0,3,1,0
47.988991,-1.541668,70.70,24,5,2025,14,51,27,100,1.6,64.89,93.75,-5.38,-22.62,-0.08,0.06,-0.02,-0.32,2.26,9.77,9.25,4.50,-0.06,0.59,-1.49,0.76,-0.92,3.75,9.01,34,0,3,1,0
47.989037,-1.541655,70.80,24,5,2025,14,51,27,400,1.6,64.89,93.81,-5.69,-22.25,0.00,0.01,-0.01,-0.90,3.01,10.21,11.06,5.56,0.75,-0.04,-2.08,0.56,-0.97,3.70,9.02,34,0,3,1,0
47.989056,-1.541652,70.80,24,5,2025,14,51,27,500,1.6,64.73,93.88,-5.75,-22.50,0.04,0.01,-0.01,-0.67,3.23,10.05,12.19,4.75,0.00,0.31,-0.50,1.04,-0.99,3.74,9.01,34,0,3,1,0
47.989071,-1.541647,70.80,24,5,2025,14,51,27,600,1.6,64.36,93.88,-5.56,-22.69,0.01,-0.01,-0.01,-0.73,2.61,8.00,8.25,3.88,1.25,0.21,-1.15,-0.99,-0.95,3.77,9.00,34,0,3,1,0
47.989086,-1.541643,70.80,24,5,2025,14,51,27,700,1.6,64.36,93.88,-5.06,-22.31,-0.11,-0.12,0.03,-0.15,2.35,9.11,9.19,5.00,0.50,0.70,-1.35,0.07,-0.86,3.71,9.03,34,0,3,1,0
47.989101,-1.541638,70.90,24,5,2025,14,51,27,800,1.6,64.34,93.88,-4.75,-22.25,0.05,-0.03,0.01,0.00,3.12,8.62,10.19,4.56,-1.06,0.81,-0.59,-0.41,-0.81,3.71,9.03,34,0,3,1,0
47.989128,-1.541630,70.90,24,5,2025,14,51,28,0,1.6,64.12,93.81,-4.88,-22.25,-0.15,0.03,0.00,-0.79,1.26,8.37,10.00,4.50,-0.25,0.04,-2.44,-0.66,-0.84,3.71,9.03,34,0,3,1,0
47.989143,-1.541625,71.00,24,5,2025,14,51,28,100,1.6,64.12,93.75,-4.94,-22.19,0.07,0.03,0.00,-0.23,3.60,7.84,10.69,6.00,-0.25,-0.03,-0.78,-0.83,-0.85,3.69,9.04,34,0,3,1,0
47.989159,-1.541622,71.00,24,5,2025,14,51,28,200,1.6,64.13,93.69,-4.88,-22.12,0.04,0.00,0.01,-0.19,3.50,8.47,8.19,3.38,1.69,0.63,-0.18,-0.57,-0.83,3.68,9.04,34,0,3,1,0
47.989193,-1.541613,71.00,24,5,2025,14,51,28,400,1.6,63.91,93.69,-4.81,-22.19,-0.03,0.02,0.01,-0.23,3.15,8.33,7.38,3.38,0.88,0.59,-0.54,-0.70,-0.82,3.69,9.04,34,0,3,1,0
47.989208,-1.541610,71.10,24,5,2025,14,51,28,500,1.6,63.91,93.69,-5.19,-22.25,-0.01,0.06,-0.01,-0.84,0.59,7.26,8.88,5.25,0.38,-0.35,-2.36,-1.34,-0.89,3.69,9.03,34,0,3,1,0
47.989223,-1.541605,71.10,24,5,2025,14,51,28,600,1.6,63.86,93.56,-4.88,-21.75,0.03,0.03,-0.02,0.48,1.79,6.99,9.75,6.56,0.38,1.32,-1.83,-2.07,-0.83,3.62,9.07,34,0,3,1,0
47.989243,-1.541602,71.10,24,5,2025,14,51,28,700,1.6,64.17,93.56,-5.06,-21.56,-0.00,0.03,-0.00,-0.13,1.37,9.68,10.38,6.25,0.25,0.74,-2.21,0.60,-0.87,3.59,9.08,34,0,3,1,0
47.989258,-1.541597,71.20,24,5,2025,14,51,28,800,1.6,64.17,93.50,-5.38,-21.75,0.03,0.02,0.01,-1.01,2.66,8.91,9.38,4.00,0.69,-0.08,-0.95,-0.14,-0.92,3.62,9.06,34,0,3,1,0
47.989307,-1.541585,71.30,24,5,2025,14,51,29,100,1.6,64.17,93.44,-5.31,-21.88,0.03,-0.06,0.03,-0.94,3.54,9.77,9.00,4.50,-0.50,-0.03,-0.10,0.71,-0.91,3.64,9.05,34,0,3,1,0
47.989323,-1.541580,71.30,24,5,2025,14,51,29,200,1.6,63.23,93.38,-4.81,-22.00,0.05,-0.09,0.03,-0.72,2.91,8.37,10.25,5.56,0.69,0.09,-0.75,-0.67,-0.82,3.67,9.05,34,0,3,1,0
47.989330,-1.541577,71.30,24,5,2025,14,51,29,300,1.6,63.19,93.31,-4.38,-22.06,-0.06,-0.09,0.03,-0.71,3.04,9.05,9.69,6.38,1.06,0.03,-0.62,0.00,-0.74,3.67,9.06,34,0,3,1,0
47.989346,-1.541571,71.30,24,5,2025,14,51,29,400,1.6,63.19,93.19,-4.25,-21.62,-0.07,0.02,0.00,0.03,3.06,8.34,10.38,7.00,-0.56,0.76,-0.54,-0.74,-0.73,3.60,9.09,34,0,3,1,0
47.989365,-1.541568,71.40,24,5,2025,14,51,29,500,1.6,63.19,93.12,-4.50,-21.12,-0.03,0.06,-0.00,-0.56,2.55,11.19,8.19,4.75,1.00,0.20,-0.96,2.07,-0.77,3.52,9.11,34,0,3,1,0
47.989395,-1.541560,71.40,24,5,2025,14,51,29,700,1.6,63.26,93.12,-4.94,-21.44,0.07,0.05,-0.00,-0.39,3.22,9.41,8.19,5.25,-0.69,0.45,-0.35,0.32,-0.85,3.57,9.09,34,0,3,1,0
47.989414,-1.541557,71.40,24,5,2025,14,51,29,800,1.6,63.26,93.12,-5.25,-21.94,0.07,0.00,0.00,-1.33,1.99,8.95,11.56,4.88,-0.19,-0.42,-1.66,-0.10,-0.90,3.65,9.05,34,0,3,1,0
47.989429,-1.541553,71.40,24,5,2025,14,51,29,900,1.6,62.91,93.12,-5.25,-21.94,-0.05,-0.01,-0.00,-1.04,4.30,8.80,9.69,6.25,1.00,-0.30,-1.33,0.28,-0.90,3.64,9.05,34,0,3,1,0
47.989460,-1.541545,71.40,24,5,2025,14,51,30,100,1.6,62.91,93.06,-4.81,-21.62,0.01,-0.07,0.02,-0.30,3.91,9.93,10.38,6.25,1.38,0.30,-0.75,0.37,-0.82,3.61,9.08,34,0,3,1,0
47.989494,-1.541538,71.40,24,5,2025,14,51,30,300,1.6,62.54,93.06,-4.38,-21.75,-0.05,-0.03,0.01,-0.78,2.67,7.82,10.88,5.50,-0.19,-0.03,-0.95,-1.25,-0.74,3.62,9.08,34,0,3,1,0
47.989510,-1.541535,71.50,24,5,2025,14,51,30,400,1.6,62.54,93.00,-4.25,-21.62,-0.02,0.02,0.00,-0.14,2.44,10.13,9.88,5.19,-0.25,0.58,-1.15,1.04,-0.73,3.60,9.09,34,0,3,1,0
47.989517,-1.541530,71.50,24,5,2025,14,51,30,500,1.6,62.54,92.94,-4.50,-21.56,0.03,0.05,-0.01,-0.45,3.81,9.39,8.69,5.50,0.06,0.37,-1.23,0.98,-0.78,3.60,9.08,34,0,3,1,0
47.989536,-1.541527,71.50,24,5,2025,14,51,30,600,1.6,62.62,92.94,-4.81,-21.81,-0.01,0.04,-0.01,-0.60,3.53,8.90,10.19,6.25,1.25,0.22,-0.09,-0.16,-0.82,3.63,9.07,34,0,3,1,0
47.989552,-1.541523,71.50,24,5,2025,14,51,30,700,1.6,62.60,92.94,-5.00,-21.69,-0.03,-0.03,0.00,-0.90,3.47,8.69,9.06,4.00,-0.06,-0.03,-0.13,-0.37,-0.86,3.61,9.07,34,0,3,1,0
47.989567,-1.541520,71.50,24,5,2025,14,51,30,800,1.6,62.60,93.00,-4.88,-21.44,0.02,-0.04,-0.00,-0.21,1.88,9.08,7.88,4.38,0.38,0.62,-1.69,0.00,-0.83,3.58,9.09,34,0,3,1,0
47.989616,-1.541508,71.50,24,5,2025,14,51,31,100,1.6,62.60,93.06,-4.56,-21.44,-0.01,-0.03,0.00,-0.47,3.21,8.15,10.75,4.38,0.50,0.31,-0.36,-0.94,-0.79,3.57,9.09,34,0,3,1,0
47.989632,-1.541505,71.50,24,5,2025,14,51,31,200,1.6,62.10,93.06,-4.44,-21.38,0.03,-0.03,0.01,-0.18,2.72,8.62,10.38,5.50,0.00,0.57,-0.85,-0.47,-0.76,3.57,9.10,34,0,3,1,0
47.989647,-1.541500,71.50,24,5,2025,14,51,31,300,1.6,62.06,93.06,-4.31,-21.50,0.00,0.00,0.00,-0.12,1.98,8.78,7.88,4.00,0.00,0.75,-0.28,-0.29,-0.74,3.58,9.09,34,0,3,1,0
47.989658,-1.541497,71.60,24,5,2025,14,51,31,400,1.6,62.06,93.00,-4.44,-21.38,-0.03,-0.00,0.00,-0.34,3.23,7.62,9.00,4.00,0.06,0.42,-0.33,-1.47,-0.76,3.56,9.10,34,0,3,1,0
47.989674,-1.541493,71.60,24,5,2025,14,51,31,500,1.6,62.12,93.00,-4.44,-20.69,-0.07,-0.00,0.00,-0.87,2.38,10.22,11.19,4.75,0.50,0.38,0.18,0.96,-0.76,3.46,9.14,34,0,3,1,0
47.989704,-1.541487,71.60,24,5,2025,14,51,31,700,1.6,62.00,93.00,-4.12,-21.06,0.11,-0.05,0.01,-0.26,2.23,10.05,10.75,4.06,0.50,0.51,-0.47,1.78,-0.70,3.52,9.12,34,0,3,1,0
47.989723,-1.541483,71.60,24,5,2025,14,51,31,800,1.6,62.00,93.00,-4.00,-21.62,0.06,-0.02,0.00,-0.21,2.33,8.62,10.50,6.00,0.50,0.46,-1.27,-0.47,-0.68,3.61,9.09,34,0,3,1,0
47.989738,-1.541480,71.60,24,5,2025,14,51,31,900,1.6,61.65,93.00,-3.88,-21.31,-0.05,0.03,-0.01,-0.22,2.14,8.10,11.88,5.25,0.88,0.31,-1.81,0.37,-0.66,3.55,9.11,34,0,3,1,0
47.989769,-1.541472,71.60,24,5,2025,14,51,32,100,1.6,61.65,92.94,-3.88,-21.00,0.00,0.02,-0.01,-0.33,3.04,9.68,9.00,4.38,1.38,0.31,-0.70,1.64,-0.66,3.50,9.13,34,0,3,1,0
